order_id,order_date,customer_email,customer_name,shipping_address,product_name,category,quantity,unit_price,unit_cost,region,channel,status
11228,2024-04-22,howellbrian@example.org,Amber Rosales,"6582 Julie Stravenue Suite 538, Dianachester, MN 32744",Whiteboard 24x36,Office,2,69.99,34.99,Northeast,mobile,completed
11229,2024-04-09,stephanie32@example.com,Andres Sutton,"PSC 0047, Box 0911, APO AE 96919",Portable Charger,Electronics,2,59.99,29.99,Southeast,web,completed
11230,2024-10-02,lisarichards@example.net,Jason Miller,"1181 Shaw Summit Suite 466, West Jessicafort, NV 56213",Sticky Notes Bulk,Office,1,18.99,9.99,Midwest,web,completed
11231,2024-09-08,dixonkathryn@example.com,Maureen Ramirez,"6829 Joy Station Apt. 565, Alvinland, KY 94653",Portable Charger,Electronics,1,59.99,29.99,Southwest,mobile,completed
11232,2024-07-03,jacquelineholt@example.org,Laura Lopez,"54739 Thompson Drives Apt. 405, East Nancyside, MS 49796",Laptop Sleeve 15in,Accessories,3,29.99,14.99,Southwest,web,returned
11233,2024-01-07,parkerkyle@example.org,Kevin Davis,"47442 Jacob Rest Suite 410, Lake Jeremy, NY 63527",Screen Cleaner Kit,Accessories,1,12.99,7.99,Northeast,web,completed
11234,2024-02-14,marygay@example.net,Melanie Fischer,"7413 Tara Lakes Apt. 830, West Willie, ID 35567",Cable Management Kit,Office,3,24.99,12.99,Southeast,mobile,completed
11235,2024-08-14,ibarton@example.org,Trevor Walls,"217 Cooper Road Apt. 984, East Teresaside, MS 43793",Desk Lamp LED,Office,5,44.99,19.99,Southwest,email_campaign,completed
11236,2024-07-31,lindsey16@example.com,Marc Lewis,"348 Amy Stravenue, Lake Brianborough, ND 09024",Cable Management Kit,Office,2,24.99,12.99,Northeast,mobile,cancelled
11237,2024-06-04,michelle34@example.org,Vicki Thompson,"PSC 1959, Box 7309, APO AP 13818",Monitor Stand,Office,1,49.99,24.99,West,web,returned
11238,2024-10-29,bryanedwards@example.com,Elizabeth Branch,"33155 Gonzalez Center Apt. 530, North Lindsey, LA 01846",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,West,web,returned
11239,2024-07-31,falexander@example.net,Stephanie Jensen,"9845 Bryant Streets Suite 345, Davidside, WA 24587",Screen Cleaner Kit,Accessories,3,12.99,7.99,Northeast,email_campaign,completed
11240,2024-03-11,thomassheila@example.net,Christian Butler,"61669 Andre Terrace, East Elizabeth, DC 97501",Ergonomic Mouse,Electronics,2,69.99,34.99,Midwest,mobile,cancelled
11241,2024-01-22,sullivandonald@example.net,Brittany Miller,"626 Blevins Burgs Apt. 479, Lake Adamstad, OK 30699",Desk Lamp LED,Office,2,44.99,19.99,Northeast,web,completed
11242,2024-08-25,ebonywalters@example.net,Carl Anderson,"322 Brandon Rue, Durhamview, OH 45013",Cable Management Kit,Office,2,24.99,12.99,West,mobile,completed
11243,2024-11-23,qmoss@example.org,Teresa Thomas,"2058 Jasmine Drive Suite 060, Andreaburgh, WY 24346",Notebook 200pg,Office,1,14.99,7.99,Northeast,web,completed
11244,2024-09-08,alexander54@example.com,Troy Ross,"Unit 5090 Box 4189, DPO AP 43817",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Northeast,web,cancelled
11245,2024-02-04,smyers@example.com,Brandon Price,"2388 Schmidt Pass Suite 656, North Jamie, TN 07377",Notebook 200pg,Office,5,14.99,7.99,Northeast,mobile,completed
11246,2024-05-12,iholland@example.net,Brandon Davis,"604 Rivas Harbor, Orrland, WV 76184",Pen Set Premium,Office,2,28.99,14.99,Southwest,mobile,returned
11247,2024-10-21,lewisallen@example.com,Nathan Scott,"Unit 9538 Box 2944, DPO AE 77718",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,West,web,completed
11248,2024-06-12,greenlisa@example.net,Isaiah Parker,"516 Lewis Centers, Jessicaberg, TN 96203",Wireless Headphones,Electronics,1,149.99,79.99,West,mobile,completed
11249,2024-05-19,zsnyder@example.net,Jordan Holmes,"6292 Schroeder Shore Apt. 282, Port Kathrynhaven, IL 20720",Portable Charger,Electronics,1,59.99,29.99,West,web,completed
11250,2024-09-28,nathanielwilliams@example.net,Jessica Luna,"6780 Ramirez Unions Apt. 744, Mariahfort, MA 19710",Phone Stand,Accessories,1,19.99,9.99,Midwest,web,completed
11251,2024-11-02,halldaisy@example.org,Erica Cooper,"289 Hill Station Suite 411, Tarafurt, TX 21012",USB-C Hub,Electronics,2,59.99,29.99,Midwest,web,cancelled
11252,2024-05-18,wwallace@example.org,Marissa Tyler,"5349 Kelly Island Apt. 564, New Richardhaven, PA 56438",Ergonomic Mouse,Electronics,2,69.99,34.99,Midwest,email_campaign,completed
11253,2024-01-07,savannahsmith@example.org,Christine Doyle,"63015 Pearson Drives, West Duane, NC 37301",Phone Stand,Accessories,3,19.99,9.99,Northeast,web,returned
11254,2024-03-24,kevinbates@example.org,Jason Williams,"0180 Smith Ford Apt. 480, Port Melissabury, NV 98510",Monitor Stand,Office,1,49.99,24.99,Midwest,mobile,completed
11255,2024-10-13,nicholasibarra@example.com,Paul Garcia,"6053 Patricia Canyon Suite 746, South Derek, SC 44116",Webcam 1080p,Electronics,3,89.99,39.99,Northeast,web,returned
11256,2024-12-25,randallhorton@example.com,Amy Greene,"7285 George Corner Suite 538, Port Andrew, NM 60006",Pen Set Premium,Office,2,28.99,14.99,Southwest,mobile,returned
11257,2024-01-09,nancy82@example.org,Jasmine Butler,"7844 Smith Points Apt. 751, New Williammouth, NJ 49606",Webcam 1080p,Electronics,3,89.99,39.99,Midwest,web,completed
11258,2024-08-14,casey94@example.com,Eric Norman,"4982 Zachary Row, Elizabethfort, KY 58169",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Southeast,web,cancelled
11259,2024-01-15,yhamilton@example.com,Amanda Smith,"343 Herrera Shoals Suite 156, East Jessica, MP 76819",Pen Set Premium,Office,2,28.99,14.99,Midwest,web,completed
11260,2024-06-06,katrina07@example.com,Melissa Evans,"9771 Elizabeth Creek, West Dawnmouth, NH 30479",Webcam 1080p,Electronics,2,89.99,39.99,Southeast,web,cancelled
11261,2024-02-27,christina43@example.net,Steven Baker,"55785 Scott Fork, Josephfort, ME 12983",Monitor Stand,Office,2,49.99,24.99,Northeast,mobile,completed
11262,2024-02-25,pferguson@example.com,Manuel Edwards,"555 Mary Spring, Toddport, MP 64437",USB-C Hub,Electronics,1,59.99,29.99,Northeast,mobile,completed
11263,2024-03-01,sarah16@example.com,Richard Kent,"136 John Streets Suite 704, South Cristianfurt, AS 78213",Mechanical Keyboard,Electronics,1,129.99,49.99,West,mobile,returned
11264,2024-02-19,gschultz@example.com,Katherine Lawrence,"1855 Vang Path, South Sheila, MN 94071",Standing Desk Mat,Office,1,59.99,29.99,Northeast,email_campaign,completed
11265,2024-04-04,djohnson@example.org,Roger Garcia,"001 Brady Lights Suite 949, South Amyburgh, NC 41474",Webcam 1080p,Electronics,3,89.99,39.99,West,mobile,completed
11266,2024-10-23,erin62@example.org,Holly Cochran,"6353 Tucker Garden Suite 589, Williamston, NH 17289",Phone Stand,Accessories,4,19.99,9.99,Northeast,email_campaign,completed
11267,2024-09-15,amandalewis@example.org,Crystal Reed,"014 Brandon Mountain, Frederickport, RI 30216",Phone Stand,Accessories,2,19.99,9.99,Southeast,email_campaign,returned
11268,2024-04-08,rsullivan@example.org,Michael Acosta,"480 Jane Walk, Lake Brettmouth, TX 94992",Sticky Notes Bulk,Office,1,18.99,9.99,Northeast,web,returned
11269,2024-02-20,lindaschroeder@example.com,Kristina Hernandez,"2637 Zimmerman Union, East Oliviahaven, MS 56752",Cable Management Kit,Office,5,24.99,12.99,Northeast,web,returned
11270,2024-10-28,davisdavid@example.org,Rebecca Martin,"2611 Clarke Plains, Port Mason, RI 40626",Desk Lamp LED,Office,1,44.99,19.99,West,mobile,cancelled
11271,2024-07-13,wdavila@example.com,Dennis Soto,"325 Ramirez Club Apt. 818, Christopherfurt, PW 59502",Ergonomic Mouse,Electronics,3,69.99,34.99,Midwest,web,completed
11272,2024-06-09,williamsmith@example.com,Daniel Petersen,"937 Palmer Tunnel, New Kimberlyview, VI 65598",Blue Light Glasses,Accessories,1,39.99,19.99,Northeast,mobile,completed
11273,2024-07-03,greenemily@example.org,Benjamin Stanley,"4011 Scott Plains, South Alexander, AL 67106",Webcam 1080p,Electronics,1,89.99,39.99,Midwest,web,returned
11274,2024-02-29,zjohns@example.com,John Oconnor,"761 Kimberly Lane Apt. 950, Fisherfort, UT 09109",Cable Management Kit,Office,1,24.99,12.99,Midwest,web,completed
11275,2024-08-15,glopez@example.com,Douglas Mills,"418 Cervantes Forges, East Oliviaburgh, MS 39478",Screen Cleaner Kit,Accessories,1,12.99,7.99,Southeast,email_campaign,returned
11276,2024-02-05,laura49@example.com,Brian Salazar,"390 Mueller Glen Apt. 970, West David, GU 87271",Notebook 200pg,Office,1,14.99,7.99,Midwest,mobile,completed
11277,2024-12-11,thorntoncaitlyn@example.net,Juan Mclaughlin,"68296 Best Mountain, Gregorymouth, IA 09280",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,West,web,completed
11278,2024-12-12,danasanders@example.org,Glenda Jackson,"16908 Richardson Harbor, East Michellebury, ID 48742",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Southwest,mobile,completed
11279,2024-02-22,katelyncarey@example.org,Lisa Miller,"51745 Bennett Forge Suite 102, West Brandonland, FL 71683",USB-C Hub,Electronics,2,59.99,29.99,Northeast,mobile,completed
11280,2024-07-25,jaimeduncan@example.com,Madison Mann,"59717 Miller Oval, East Antoniochester, NY 59732",Ergonomic Mouse,Electronics,1,69.99,34.99,Northeast,web,completed
11281,2024-10-24,barrykevin@example.org,Timothy Reyes,"8389 Clark Mission Suite 841, Gallagherfurt, NH 61421",Webcam 1080p,Electronics,1,89.99,39.99,Southeast,email_campaign,completed
11282,2024-12-07,amathews@example.com,Eric David,"317 Bradley Fork Apt. 496, Cookfort, MH 35107",Sticky Notes Bulk,Office,1,18.99,9.99,Southeast,mobile,cancelled
11283,2024-08-20,darren04@example.net,Joseph Williams,"318 Vicki Loaf Apt. 542, Williamsshire, MH 47671",Pen Set Premium,Office,1,28.99,14.99,West,mobile,completed
11284,2024-03-09,leah61@example.org,John Kaiser,"5456 Murray Passage Suite 226, West William, KY 89669",Webcam 1080p,Electronics,1,89.99,39.99,Northeast,mobile,completed
11285,2024-01-14,changbethany@example.net,Tina James,"66992 Jones Path Apt. 687, New Katrinamouth, FM 58265",Wireless Headphones,Electronics,1,149.99,79.99,Northeast,web,completed
11286,2024-11-14,xgonzales@example.com,Matthew Hudson,"PSC 6263, Box 7792, APO AP 58702",Ergonomic Mouse,Electronics,1,69.99,34.99,Southeast,web,cancelled
11287,2024-09-09,santiagochristopher@example.com,Virginia Martinez,"20682 Harris Fort Apt. 302, New Bridget, IN 33561",Pen Set Premium,Office,2,28.99,14.99,Northeast,email_campaign,completed
11288,2024-05-13,nicholas60@example.com,Valerie Zimmerman,"9523 Kim Lock, Kimberlyport, CO 18397",Portable Charger,Electronics,1,59.99,29.99,Northeast,mobile,cancelled
11289,2024-01-17,john00@example.com,Deborah Schmidt,"8753 Darren Prairie Apt. 425, Sylviaberg, NC 01347",Whiteboard 24x36,Office,1,69.99,34.99,Southeast,mobile,returned
11290,2024-07-11,john76@example.com,Holly Owen,"878 Johnson Falls Apt. 392, North John, CA 63485",Blue Light Glasses,Accessories,1,39.99,19.99,West,mobile,completed
11291,2024-06-04,winterschristopher@example.net,Kristin Brandt,"PSC 9928, Box 7987, APO AE 68579",Portable Charger,Electronics,2,59.99,29.99,Midwest,web,completed
11292,2024-09-06,zharris@example.net,Robert Shaffer,"91796 Evans Meadow Apt. 332, South Adammouth, CO 92458",Ergonomic Mouse,Electronics,2,69.99,34.99,Midwest,web,completed
11293,2024-10-03,whitetony@example.com,Brittany Smith,"75454 Raymond Pines, Harveyland, AR 35767",Webcam 1080p,Electronics,2,89.99,39.99,Midwest,email_campaign,completed
11294,2024-07-19,dperry@example.com,Alicia Davis,"4203 Brown Place Suite 483, North Ashley, MN 67044",Sticky Notes Bulk,Office,1,18.99,9.99,Midwest,web,returned
11295,2024-05-25,pthomas@example.net,Jennifer Mann,"45792 Dennis Oval, West Judithside, MA 66058",Standing Desk Mat,Office,2,59.99,29.99,Midwest,mobile,completed
11296,2024-07-06,oliversteven@example.org,Nathan Cunningham,"209 Michael Ports Apt. 018, New Jennifer, MI 17059",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Northeast,web,returned
11297,2024-11-16,jeremyhernandez@example.net,Aaron Adams,"9582 Matthew Roads, Robinville, CA 56777",Phone Stand,Accessories,2,19.99,9.99,West,web,returned
11298,2024-07-29,lauriebrewer@example.org,Christopher Smith,"4142 Hoffman Mountain Apt. 962, Andersonland, NC 71989",Laptop Sleeve 15in,Accessories,5,29.99,14.99,Southeast,web,completed
11299,2024-06-08,heatherthompson@example.net,Vanessa Conner,"67724 Lee Inlet Apt. 549, Stoneburgh, PA 49835",Phone Stand,Accessories,1,19.99,9.99,Northeast,web,completed
11300,2024-02-28,thomas56@example.net,Courtney Stone,"99034 Danielle Crossroad, Thomaschester, AR 82615",Sticky Notes Bulk,Office,3,18.99,9.99,Northeast,web,cancelled
11301,2024-12-02,leashley@example.org,Jennifer Gomez,"42662 Michael Ranch Apt. 036, North Caitlin, CO 94588",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Northeast,web,returned
11302,2024-08-28,sandra01@example.net,John Rodriguez,"26414 Choi Isle Suite 900, New Josephbury, IL 43749",Blue Light Glasses,Accessories,1,39.99,19.99,Midwest,web,completed
11303,2024-06-14,shane42@example.org,Marcia Flowers,"USNV Jensen, FPO AP 54953",Sticky Notes Bulk,Office,2,18.99,9.99,Northeast,mobile,completed
11304,2024-04-15,zcobb@example.org,Mrs. Linda Clarke,"473 Nguyen Canyon, East Cassie, AK 75821",Sticky Notes Bulk,Office,2,18.99,9.99,Northeast,web,completed
11305,2024-06-02,warnerdaisy@example.com,Jesse Jones,"2787 Megan Squares Suite 540, Gregorybury, DE 53002",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Midwest,web,cancelled
11306,2024-02-08,ugeorge@example.net,Morgan Ramos,"393 Blanchard Spur Suite 904, Melissashire, VI 24516",Phone Stand,Accessories,2,19.99,9.99,West,mobile,completed
11307,2024-10-20,greg78@example.net,Jesus Wright,"30734 Wright Villages, North Henry, IN 55957",Whiteboard 24x36,Office,1,69.99,34.99,Northeast,web,completed
11308,2024-10-23,craig22@example.com,Taylor Smith,"72033 Williams Cliffs Suite 023, West Cody, AK 64395",Screen Cleaner Kit,Accessories,4,12.99,7.99,West,email_campaign,returned
11309,2024-09-28,diazmichael@example.net,Amy Matthews,"Unit 0422 Box 4564, DPO AE 10815",Webcam 1080p,Electronics,2,89.99,39.99,Midwest,web,completed
11310,2024-06-03,nathanwatson@example.org,David Owen,"191 Lynn Street Suite 053, Cherylview, WV 09463",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Midwest,web,completed
11311,2024-04-12,srodriguez@example.com,Emily Crawford,"3282 Ortiz Brook Suite 162, Lake Elizabethside, TN 48300",Smart Plug 4-pack,Electronics,1,44.99,24.99,West,email_campaign,completed
11312,2024-10-07,iyoung@example.org,April Graham,"2059 Mason Knolls, Larsonmouth, FM 10638",Blue Light Glasses,Accessories,1,39.99,19.99,Midwest,mobile,returned
11313,2024-04-05,james36@example.org,Kathy Mcgee,"14610 Carol Oval, New Brittneyton, KY 51715",Ergonomic Mouse,Electronics,1,69.99,34.99,West,email_campaign,cancelled
11314,2024-05-17,cruzjohn@example.net,Walter Kennedy,"85690 Burton Shore Suite 568, South Timothy, NC 04993",Sticky Notes Bulk,Office,4,18.99,9.99,Midwest,email_campaign,cancelled
11315,2024-01-31,mendozaeric@example.com,Aaron Little,"2373 Fisher Brook Suite 830, North Kayla, PA 58624",Whiteboard 24x36,Office,2,69.99,34.99,West,mobile,completed
11316,2024-12-16,dakota45@example.com,Christine Murray,"4906 Rose Stream Suite 751, Kathrynville, CO 56204",Smart Plug 4-pack,Electronics,1,44.99,24.99,Northeast,web,completed
11317,2024-02-02,michael05@example.net,Holly Morales,"Unit 3180 Box 7392, DPO AE 94841",Cable Management Kit,Office,3,24.99,12.99,West,web,completed
11318,2024-05-11,taylorallison@example.com,Peter Lewis,"3031 Simpson Point Suite 192, Rodriguezport, OH 63479",Desk Lamp LED,Office,2,44.99,19.99,West,web,completed
11319,2024-01-15,alexandergarcia@example.com,Brenda Brooks,"0054 William Summit Apt. 998, New Melanie, MO 83220",Pen Set Premium,Office,1,28.99,14.99,Southeast,web,completed
11320,2024-08-11,gyoung@example.com,James Myers,"83000 Kelly Island Apt. 949, North Travis, VT 36936",Notebook 200pg,Office,1,14.99,7.99,West,mobile,completed
11321,2024-03-10,kimashley@example.net,William Gutierrez,"351 Moore Junction Apt. 756, North Gabrielbury, AZ 17493",Blue Light Glasses,Accessories,1,39.99,19.99,Southwest,web,completed
11322,2024-11-25,peggymitchell@example.com,John Castaneda,"Unit 1251 Box 5890, DPO AA 13908",Wireless Headphones,Electronics,2,149.99,79.99,Southeast,email_campaign,completed
11323,2024-02-12,kelseyhunter@example.org,Jason Reynolds,"39278 Wise Oval, New Angelaborough, MT 11366",Mechanical Keyboard,Electronics,1,129.99,49.99,West,web,completed
11324,2024-12-09,donald69@example.com,Rita Foley,"02248 John Plains Suite 313, Youngland, ME 48603",Laptop Sleeve 15in,Accessories,3,29.99,14.99,Southwest,mobile,completed
11325,2024-10-19,perezcharles@example.org,Amanda Hernandez,"1939 Smith Corner, West Shawnland, VI 66215",USB-C Hub,Electronics,1,59.99,29.99,Southeast,web,cancelled
11326,2024-09-25,rivaslisa@example.net,Ethan Gould,"USNS Beasley, FPO AP 64228",Smart Plug 4-pack,Electronics,3,44.99,24.99,West,email_campaign,returned
11327,2024-06-09,qcastro@example.org,Wayne Robinson,"18118 Larry Junctions, Lake Janeburgh, MD 83886",Standing Desk Mat,Office,2,59.99,29.99,Midwest,web,completed
11328,2024-04-30,wallacebrenda@example.org,Jerry Shaw,"67148 Rose Cliff Apt. 314, Kathrynfurt, KY 41749",Laptop Sleeve 15in,Accessories,3,29.99,14.99,West,mobile,cancelled
11329,2024-05-20,wmartinez@example.org,Matthew Kennedy,"4033 Baker River, Smithbury, IA 80252",Blue Light Glasses,Accessories,1,39.99,19.99,Northeast,web,completed
11330,2024-07-10,ericksonphillip@example.net,Cody Mccoy,"USS Smith, FPO AA 02718",Portable Charger,Electronics,1,59.99,29.99,Midwest,web,returned
11331,2024-05-22,garyblake@example.com,Todd Warner,"6310 Anthony Place Suite 546, East Marcfurt, AZ 51422",Webcam 1080p,Electronics,2,89.99,39.99,Southeast,mobile,completed
11332,2024-01-11,andrew47@example.com,Jennifer Greene,"989 Hicks Path Apt. 703, Mortontown, AR 60269",Monitor Stand,Office,3,49.99,24.99,Southeast,web,cancelled
11333,2024-01-28,esmith@example.com,Dr. Scott Valdez,"330 Rose Creek Apt. 719, Collierton, KY 81252",Pen Set Premium,Office,2,28.99,14.99,Northeast,email_campaign,cancelled
11334,2024-12-24,jacksonchristopher@example.com,Tony Patrick,"4333 Alvarado Stream Suite 552, New Valerie, NJ 89591",Notebook 200pg,Office,2,14.99,7.99,Southeast,web,completed
11335,2024-05-01,cardenasjessica@example.com,Aaron Zuniga,"6536 Susan Ridges, Hollandmouth, IA 14101",Phone Stand,Accessories,1,19.99,9.99,West,web,cancelled
11336,2024-04-30,krobinson@example.com,Melissa Moore,"85865 Mary Drives, Hopkinsfurt, OH 59907",Portable Charger,Electronics,1,59.99,29.99,Southeast,web,completed
11337,2024-11-25,greenchristian@example.org,Curtis Martinez,"0605 Hansen Courts Suite 357, North Nicole, DE 51433",Cable Management Kit,Office,2,24.99,12.99,Northeast,mobile,completed
11338,2024-09-08,matthewlong@example.net,Chelsea Mcdowell,"6398 Smith Hill Suite 570, New Jennifer, KS 87193",Blue Light Glasses,Accessories,3,39.99,19.99,West,web,completed
11339,2024-02-21,thomaslarsen@example.org,Victoria Sanders,"5290 Johnson Extensions, Mercertown, AR 87901",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Southwest,email_campaign,completed
11340,2024-11-04,bowerslaura@example.org,Nicole Miller,"1973 French Trail, East Staceybury, AL 06645",Ergonomic Mouse,Electronics,1,69.99,34.99,Southwest,web,returned
